filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics,run
pdgrapher_0919_0123,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.377,0.028,162.41,0.368,-0.37,-1.569,7.741,0.094,0.142,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1552, 'times_true_source': 10, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': -0.426, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 254.5, 'avg_prob_when_true': 0.521, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1552, 'times_true_source': 11, 'times_predicted_source': 5, 'correct_predictions': 1, 'avg_prediction_prob': -0.0, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 41.545, 'avg_prob_when_true': 1.062, 'in_top3_when_true': 2, 'in_top5_when_true': 3, 'accuracy_when_true': 0.091, 'precision': 0.2, 'recall': 0.091, 'f1_score': 0.125}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1552, 'times_true_source': 10, 'times_predicted_source': 17, 'correct_predictions': 1, 'avg_prediction_prob': 0.879, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 32.1, 'avg_prob_when_true': 1.417, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.1, 'precision': 0.059, 'recall': 0.1, 'f1_score': 0.074}}",ss_500_800
pdgrapher_0919_1029,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.377,0.024,79.48,0.542,-0.825,-3.386,5.488,0.055,0.082,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1552, 'times_true_source': 10, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.159, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 92.7, 'avg_prob_when_true': 0.535, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1552, 'times_true_source': 11, 'times_predicted_source': 1, 'correct_predictions': 1, 'avg_prediction_prob': -0.119, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 93.545, 'avg_prob_when_true': 0.276, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.091, 'precision': 1.0, 'recall': 0.091, 'f1_score': 0.167}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1552, 'times_true_source': 10, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.478, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 44.6, 'avg_prob_when_true': 0.728, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_800
baseline_advanced_random_0919_0121,advanced_random,dorothea_500_800,,,,,0.001,247.314,0.002,0.002,0.0,0.004,0.005,0.008,,ss_500_800_fr
baseline_jordan_0919_0121,jordan,dorothea_500_800,,,,,0.0,259.58,0.002,0.002,0.0,1.0,0.005,0.005,,ss_500_800_fr
baseline_overlap_0919_0121,overlap,dorothea_500_800,,,,,0.0,260.294,0.002,0.002,0.002,0.002,0.004,0.01,,ss_500_800_fr
baseline_random_0919_0121,random,dorothea_500_800,,,,,0.001,247.314,0.002,0.002,0.0,0.004,0.005,0.008,,ss_500_800_fr
baseline_smallestSuperset_0919_0121,smallestSuperset,dorothea_500_800,,,,,0.0,260.294,0.002,0.002,0.002,0.002,0.004,0.01,,ss_500_800_fr
gat_0919_0125,gat,dorothea_500_800,500.0,194.0,1.0,0.377,0.005,233.231,0.02,0.019,0.012,0.047,0.01,0.015,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1552, 'times_true_source': 10, 'times_predicted_source': 31, 'correct_predictions': 0, 'avg_prediction_prob': 0.027, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 7.1, 'avg_prob_when_true': 0.026, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1552, 'times_true_source': 11, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.014, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 485.455, 'avg_prob_when_true': 0.014, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1552, 'times_true_source': 10, 'times_predicted_source': 21, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 199.6, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_800_fr
gat_0919_1029,gat,dorothea_500_800,500.0,194.0,1.0,0.377,0.002,233.834,0.02,0.019,0.011,0.04,0.012,0.021,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1552, 'times_true_source': 10, 'times_predicted_source': 49, 'correct_predictions': 0, 'avg_prediction_prob': 0.027, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 5.9, 'avg_prob_when_true': 0.027, 'in_top3_when_true': 0, 'in_top5_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1552, 'times_true_source': 11, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.014, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 486.273, 'avg_prob_when_true': 0.014, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1552, 'times_true_source': 10, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 208.9, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_800_fr
pdgrapher_0919_0124,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.377,0.124,152.044,-0.495,-1.381,-4.096,4.018,0.191,0.223,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1552, 'times_true_source': 10, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.269, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 138.1, 'avg_prob_when_true': -0.863, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1552, 'times_true_source': 11, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.492, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 202.636, 'avg_prob_when_true': -0.99, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1552, 'times_true_source': 10, 'times_predicted_source': 33, 'correct_predictions': 1, 'avg_prediction_prob': 0.029, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 5.7, 'avg_prob_when_true': 0.559, 'in_top3_when_true': 4, 'in_top5_when_true': 6, 'accuracy_when_true': 0.1, 'precision': 0.03, 'recall': 0.1, 'f1_score': 0.047}}",ss_500_800_fr
pdgrapher_0919_1029,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.377,0.028,79.237,0.598,-0.891,-3.56,4.214,0.086,0.117,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1552, 'times_true_source': 10, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.167, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 70.7, 'avg_prob_when_true': 0.583, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1552, 'times_true_source': 11, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.09, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 95.091, 'avg_prob_when_true': 0.304, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1552, 'times_true_source': 10, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.606, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 23.0, 'avg_prob_when_true': 1.114, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_800_fr
baseline_advanced_random_0919_0058,advanced_random,dorothea_500_800,,,,,0.0,247.016,0.002,0.002,0.0,0.012,0.007,0.011,,ss_500_800_rd
baseline_jordan_0919_0058,jordan,dorothea_500_800,,,,,0.001,274.049,0.001,0.002,0.0,1.0,0.011,0.013,,ss_500_800_rd
baseline_overlap_0919_0058,overlap,dorothea_500_800,,,,,0.003,265.793,0.001,0.002,0.0,1.0,0.008,0.009,,ss_500_800_rd
baseline_random_0919_0058,random,dorothea_500_800,,,,,0.0,254.206,0.002,0.002,0.0,0.004,0.004,0.004,,ss_500_800_rd
baseline_smallestSuperset_0919_0058,smallestSuperset,dorothea_500_800,,,,,0.0,259.724,0.001,0.002,0.0,1.0,0.009,0.012,,ss_500_800_rd
gat_0919_0125,gat,dorothea_500_800,500.0,194.0,1.0,0.393,0.003,231.486,0.02,0.019,0.01,0.037,0.008,0.011,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 895, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 91.25, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 895, 'times_true_source': 3, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 259.0, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 895, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.014, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 449.429, 'avg_prob_when_true': 0.014, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_800_rd
gat_0919_1029,gat,dorothea_500_800,500.0,194.0,1.0,0.393,0.004,226.853,0.019,0.019,0.01,0.038,0.008,0.011,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 895, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 70.75, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 895, 'times_true_source': 3, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 312.333, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 895, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.014, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 418.857, 'avg_prob_when_true': 0.014, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_800_rd
pdgrapher_0919_0124,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.393,0.009,100.474,0.503,-0.231,-1.279,1.747,0.02,0.029,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 895, 'times_true_source': 4, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': 0.736, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 95.75, 'avg_prob_when_true': 0.632, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 895, 'times_true_source': 3, 'times_predicted_source': 5, 'correct_predictions': 1, 'avg_prediction_prob': 0.457, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 70.0, 'avg_prob_when_true': 0.773, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.333, 'precision': 0.2, 'recall': 0.333, 'f1_score': 0.25}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 895, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.313, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 117.286, 'avg_prob_when_true': 0.445, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_800_rd
pdgrapher_0919_1029,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.393,0.008,101.734,0.222,-0.398,-1.43,1.113,0.02,0.037,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 895, 'times_true_source': 4, 'times_predicted_source': 6, 'correct_predictions': 1, 'avg_prediction_prob': 0.38, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 10.5, 'avg_prob_when_true': 0.596, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.25, 'precision': 0.167, 'recall': 0.25, 'f1_score': 0.2}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 895, 'times_true_source': 3, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.221, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 113.333, 'avg_prob_when_true': 0.176, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 895, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.034, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 152.857, 'avg_prob_when_true': 0.054, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_800_rd
baseline_advanced_random_0919_0115,advanced_random,dorothea_500_800,,,,,0.0,254.206,0.002,0.002,0.0,0.004,0.004,0.004,,ss_500_800_rd_fr
baseline_jordan_0919_0115,jordan,dorothea_500_800,,,,,0.0,258.632,0.001,0.002,0.0,1.0,0.009,0.013,,ss_500_800_rd_fr
baseline_overlap_0919_0115,overlap,dorothea_500_800,,,,,0.0,259.712,0.002,0.002,0.002,0.002,0.009,0.012,,ss_500_800_rd_fr
baseline_random_0919_0115,random,dorothea_500_800,,,,,0.0,254.206,0.002,0.002,0.0,0.004,0.004,0.004,,ss_500_800_rd_fr
baseline_smallestSuperset_0919_0115,smallestSuperset,dorothea_500_800,,,,,0.0,259.712,0.002,0.002,0.002,0.002,0.009,0.012,,ss_500_800_rd_fr
gat_0919_0127,gat,dorothea_500_800,500.0,194.0,1.0,0.393,0.006,226.325,0.019,0.019,0.016,0.039,0.012,0.018,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 895, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 391.75, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 895, 'times_true_source': 3, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 182.333, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 895, 'times_true_source': 7, 'times_predicted_source': 149, 'correct_predictions': 2, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 293.0, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.286, 'precision': 0.013, 'recall': 0.286, 'f1_score': 0.026}}",ss_500_800_rd_fr
gat_0919_1029,gat,dorothea_500_800,500.0,194.0,1.0,0.393,0.006,228.409,0.02,0.019,0.015,0.036,0.011,0.018,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 895, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 429.0, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 895, 'times_true_source': 3, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 98.0, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 895, 'times_true_source': 7, 'times_predicted_source': 143, 'correct_predictions': 2, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 232.286, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.286, 'precision': 0.014, 'recall': 0.286, 'f1_score': 0.027}}",ss_500_800_rd_fr
pdgrapher_0919_0125,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.393,0.009,98.857,0.29,-0.142,-0.835,1.028,0.02,0.034,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 895, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.234, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 86.75, 'avg_prob_when_true': 0.374, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 895, 'times_true_source': 3, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.432, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 54.333, 'avg_prob_when_true': 0.414, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 895, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.15, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 189.857, 'avg_prob_when_true': 0.036, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_800_rd_fr
pdgrapher_0919_1029,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.393,0.02,207.692,-0.064,-0.145,-0.81,3.913,0.034,0.047,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 895, 'times_true_source': 4, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': -0.127, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 256.25, 'avg_prob_when_true': -0.14, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 895, 'times_true_source': 3, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': -0.134, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 338.333, 'avg_prob_when_true': -0.189, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 895, 'times_true_source': 7, 'times_predicted_source': 12, 'correct_predictions': 1, 'avg_prediction_prob': 0.113, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 70.429, 'avg_prob_when_true': 0.175, 'in_top3_when_true': 2, 'in_top5_when_true': 4, 'accuracy_when_true': 0.143, 'precision': 0.083, 'recall': 0.143, 'f1_score': 0.105}}",ss_500_800_rd_fr
baseline_advanced_random_0919_0353,advanced_random,dorothea_500_900,,,,,0.002,236.271,0.002,0.002,0.0,0.011,0.007,0.009,,ss_500_900
baseline_jordan_0919_0353,jordan,dorothea_500_900,,,,,0.001,266.296,0.001,0.002,0.0,1.0,0.008,0.009,,ss_500_900
baseline_overlap_0919_0353,overlap,dorothea_500_900,,,,,0.001,257.652,0.002,0.002,0.0,1.0,0.004,0.01,,ss_500_900
baseline_random_0919_0353,random,dorothea_500_900,,,,,0.002,249.414,0.002,0.002,0.0,0.004,0.008,0.011,,ss_500_900
baseline_smallestSuperset_0919_0353,smallestSuperset,dorothea_500_900,,,,,0.0,258.64,0.002,0.002,0.0,1.0,0.011,0.016,,ss_500_900
gat_0919_0511,gat,dorothea_500_900,500.0,200.0,1.0,0.507,0.005,217.794,0.02,0.019,0.01,0.045,0.015,0.022,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1600, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 479.714, 'avg_prob_when_true': 0.016, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1600, 'times_true_source': 3, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.026, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 26.333, 'avg_prob_when_true': 0.025, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1600, 'times_true_source': 5, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 444.2, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_900
