filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics,run
baseline_overlap_0925_1708,overlap,dorothea_500_800,,,,,0.004,274.651,0.001,0.002,0.0,1.0,0.011,0.013,,bs_500_800_rd
baseline_random_0922_2043,random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,,bs_500_800_rd
baseline_random_0925_1708,random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,,bs_500_800_rd
baseline_smallestSuperset_0922_2043,smallestSuperset,dorothea_500_800,,,,,0.0,263.405,0.001,0.002,0.0,1.0,0.006,0.013,,bs_500_800_rd
baseline_smallestSuperset_0925_1708,smallestSuperset,dorothea_500_800,,,,,0.0,263.405,0.001,0.002,0.0,1.0,0.006,0.013,,bs_500_800_rd
gat_0922_2051,gat,dorothea_500_800,500.0,194.0,1.0,0.389,0.006,220.042,0.021,0.02,0.007,0.046,0.012,0.019,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.024, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 17.583, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 260.294, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 447.63, 'avg_prob_when_true': 0.014, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",bs_500_800_rd
gat_0923_1851,gat,dorothea_500_800,500.0,194.0,1.0,0.389,0.005,220.662,0.02,0.019,0.007,0.048,0.012,0.019,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 26.125, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 271.941, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.014, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 424.704, 'avg_prob_when_true': 0.014, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",bs_500_800_rd
gat_0925_1922,gat,dorothea_500_800,500.0,194.0,1.0,0.389,0.006,218.503,0.02,0.019,0.006,0.046,0.01,0.017,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 27.167, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 342.824, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 408.037, 'avg_prob_when_true': 0.015, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",bs_500_800_rd
pdgrapher_0922_2057,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.389,0.049,79.135,1.02,-0.203,-2.232,7.18,0.087,0.119,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.418, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 143.833, 'avg_prob_when_true': 0.434, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 17, 'correct_predictions': 0, 'avg_prediction_prob': 0.666, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 76.471, 'avg_prob_when_true': 1.017, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 11, 'correct_predictions': 1, 'avg_prediction_prob': 0.521, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 85.481, 'avg_prob_when_true': 0.928, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.037, 'precision': 0.091, 'recall': 0.037, 'f1_score': 0.053}}",bs_500_800_rd
pdgrapher_0923_1201,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.389,0.027,80.128,0.691,-0.837,-3.663,6.123,0.097,0.12,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 1, 'correct_predictions': 1, 'avg_prediction_prob': 0.173, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 121.958, 'avg_prob_when_true': 0.325, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.042, 'precision': 1.0, 'recall': 0.042, 'f1_score': 0.08}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 53, 'correct_predictions': 0, 'avg_prediction_prob': 0.419, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 87.412, 'avg_prob_when_true': 0.959, 'in_top3_when_true': 4, 'in_top5_when_true': 5, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 8, 'correct_predictions': 0, 'avg_prediction_prob': -0.327, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 93.185, 'avg_prob_when_true': 0.606, 'in_top3_when_true': 7, 'in_top5_when_true': 8, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_800_rd
pdgrapher_0925_1722,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.389,0.03,75.972,0.964,-1.058,-4.62,6.885,0.09,0.118,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.512, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 82.042, 'avg_prob_when_true': 0.735, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.622, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 73.471, 'avg_prob_when_true': 0.855, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 590, 'correct_predictions': 4, 'avg_prediction_prob': 1.7, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 17.407, 'avg_prob_when_true': 2.152, 'in_top3_when_true': 10, 'in_top5_when_true': 11, 'accuracy_when_true': 0.148, 'precision': 0.007, 'recall': 0.148, 'f1_score': 0.013}}",bs_500_800_rd
pdgraphernognn_0925_1723,pdgraphernognn,dorothea_500_800,500.0,194.0,1.0,0.389,0.046,74.142,0.709,-0.608,-6.736,4.115,0.095,0.126,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.266, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 113.292, 'avg_prob_when_true': 0.342, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 7, 'correct_predictions': 1, 'avg_prediction_prob': 0.359, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 55.647, 'avg_prob_when_true': 0.693, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.059, 'precision': 0.143, 'recall': 0.059, 'f1_score': 0.083}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 74, 'correct_predictions': 2, 'avg_prediction_prob': 0.426, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 61.148, 'avg_prob_when_true': 1.308, 'in_top3_when_true': 6, 'in_top5_when_true': 11, 'accuracy_when_true': 0.074, 'precision': 0.027, 'recall': 0.074, 'f1_score': 0.04}}",bs_500_800_rd
baseline_advanced_random_0922_2130,advanced_random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,,bs_500_800_rd_fr
baseline_advanced_random_0925_1756,advanced_random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,,bs_500_800_rd_fr
baseline_jordan_0922_2130,jordan,dorothea_500_800,,,,,0.0,277.651,0.001,0.002,0.0,1.0,0.006,0.013,,bs_500_800_rd_fr
baseline_jordan_0925_1756,jordan,dorothea_500_800,,,,,0.0,277.651,0.001,0.002,0.0,1.0,0.006,0.013,,bs_500_800_rd_fr
baseline_overlap_0922_2130,overlap,dorothea_500_800,,,,,0.0,262.513,0.002,0.002,0.002,0.002,0.006,0.013,,bs_500_800_rd_fr
baseline_overlap_0925_1756,overlap,dorothea_500_800,,,,,0.0,262.513,0.002,0.002,0.002,0.002,0.006,0.013,,bs_500_800_rd_fr
baseline_random_0922_2130,random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,,bs_500_800_rd_fr
baseline_random_0925_1756,random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,,bs_500_800_rd_fr
baseline_smallestSuperset_0922_2130,smallestSuperset,dorothea_500_800,,,,,0.0,262.513,0.002,0.002,0.002,0.002,0.006,0.013,,bs_500_800_rd_fr
baseline_smallestSuperset_0925_1756,smallestSuperset,dorothea_500_800,,,,,0.0,262.513,0.002,0.002,0.002,0.002,0.006,0.013,,bs_500_800_rd_fr
gat_0922_2101,gat,dorothea_500_800,500.0,194.0,1.0,0.389,0.007,220.682,0.019,0.019,0.013,0.053,0.013,0.019,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 346.333, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 189.529, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 545, 'correct_predictions': 3, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 293.481, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 3, 'in_top5_when_true': 4, 'accuracy_when_true': 0.111, 'precision': 0.006, 'recall': 0.111, 'f1_score': 0.01}}",bs_500_800_rd_fr
gat_0923_1314,gat,dorothea_500_800,500.0,194.0,1.0,0.389,0.008,220.186,0.019,0.019,0.01,0.045,0.014,0.02,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 325.708, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 188.471, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 544, 'correct_predictions': 3, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 308.852, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 3, 'in_top5_when_true': 4, 'accuracy_when_true': 0.111, 'precision': 0.006, 'recall': 0.111, 'f1_score': 0.011}}",bs_500_800_rd_fr
gat_0925_1923,gat,dorothea_500_800,500.0,194.0,1.0,0.389,0.007,220.314,0.019,0.019,0.011,0.05,0.014,0.02,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 330.208, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 184.235, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 542, 'correct_predictions': 3, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 307.815, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 3, 'in_top5_when_true': 4, 'accuracy_when_true': 0.111, 'precision': 0.006, 'recall': 0.111, 'f1_score': 0.011}}",bs_500_800_rd_fr
pdgrapher_0922_2057,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.389,0.036,77.579,0.654,-1.529,-6.629,6.289,0.096,0.126,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.186, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 87.208, 'avg_prob_when_true': 0.393, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 2, 'correct_predictions': 1, 'avg_prediction_prob': 0.384, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 62.059, 'avg_prob_when_true': 0.64, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.059, 'precision': 0.5, 'recall': 0.059, 'f1_score': 0.105}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 9, 'correct_predictions': 0, 'avg_prediction_prob': 0.372, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 47.593, 'avg_prob_when_true': 0.835, 'in_top3_when_true': 2, 'in_top5_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_800_rd_fr
pdgrapher_0923_1304,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.389,0.038,79.833,0.625,-0.345,-2.651,6.794,0.074,0.105,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 1, 'correct_predictions': 1, 'avg_prediction_prob': 0.322, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 87.875, 'avg_prob_when_true': 0.537, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.042, 'precision': 1.0, 'recall': 0.042, 'f1_score': 0.08}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 25, 'correct_predictions': 0, 'avg_prediction_prob': 0.493, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 41.824, 'avg_prob_when_true': 0.797, 'in_top3_when_true': 0, 'in_top5_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 15, 'correct_predictions': 0, 'avg_prediction_prob': -0.101, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 163.963, 'avg_prob_when_true': 0.106, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_800_rd_fr
pdgrapher_0925_1722,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.389,0.054,78.225,0.855,-1.03,-4.057,7.415,0.099,0.133,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': 0.892, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 24.958, 'avg_prob_when_true': 0.992, 'in_top3_when_true': 1, 'in_top5_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 3, 'correct_predictions': 1, 'avg_prediction_prob': 0.46, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 104.176, 'avg_prob_when_true': 0.613, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.059, 'precision': 0.333, 'recall': 0.059, 'f1_score': 0.1}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 16, 'correct_predictions': 0, 'avg_prediction_prob': 0.727, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 42.778, 'avg_prob_when_true': 0.862, 'in_top3_when_true': 0, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_800_rd_fr
pdgraphernognn_0925_1724,pdgraphernognn,dorothea_500_800,500.0,194.0,1.0,0.389,0.019,79.453,0.356,-0.133,-1.342,3.107,0.061,0.092,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.179, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 103.208, 'avg_prob_when_true': 0.231, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.257, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 63.647, 'avg_prob_when_true': 0.319, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 553, 'correct_predictions': 3, 'avg_prediction_prob': 0.514, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 72.815, 'avg_prob_when_true': 0.602, 'in_top3_when_true': 3, 'in_top5_when_true': 5, 'accuracy_when_true': 0.111, 'precision': 0.005, 'recall': 0.111, 'f1_score': 0.01}}",bs_500_800_rd_fr
baseline_advanced_random_0922_2308,advanced_random,dorothea_500_900,,,,,0.002,241.376,0.002,0.002,0.0,0.012,0.006,0.01,,bs_500_900
baseline_advanced_random_0925_1755,advanced_random,dorothea_500_900,,,,,0.002,241.376,0.002,0.002,0.0,0.012,0.006,0.01,,bs_500_900
baseline_jordan_0922_2308,jordan,dorothea_500_900,,,,,0.001,270.234,0.001,0.002,0.0,1.0,0.008,0.01,,bs_500_900
baseline_jordan_0925_1755,jordan,dorothea_500_900,,,,,0.001,270.234,0.001,0.002,0.0,1.0,0.008,0.01,,bs_500_900
baseline_overlap_0922_2308,overlap,dorothea_500_900,,,,,0.0,262.336,0.002,0.002,0.0,1.0,0.004,0.012,,bs_500_900
baseline_overlap_0925_1755,overlap,dorothea_500_900,,,,,0.0,262.336,0.002,0.002,0.0,1.0,0.004,0.012,,bs_500_900
baseline_random_0922_2308,random,dorothea_500_900,,,,,0.002,249.63,0.002,0.002,0.0,0.004,0.006,0.01,,bs_500_900
baseline_random_0925_1755,random,dorothea_500_900,,,,,0.002,249.63,0.002,0.002,0.0,0.004,0.006,0.01,,bs_500_900
baseline_smallestSuperset_0922_2308,smallestSuperset,dorothea_500_900,,,,,0.0,263.852,0.002,0.002,0.0,1.0,0.01,0.014,,bs_500_900
baseline_smallestSuperset_0925_1755,smallestSuperset,dorothea_500_900,,,,,0.0,263.852,0.002,0.002,0.0,1.0,0.01,0.014,,bs_500_900
